X,Y,routes,linedirid,rtid,stopname,objectid
6193282.5311825,1940696.19864939,39,238891,65589,Aborn & Mosher,2995
6193489.34015208,1940655.52976748,39,238890,65590,Aborn & Mosher,2996
6193436.31532374,1943764.51764397,39,238890,65591,Gurdwara & Chaboya,2997
6193295.48194399,1943220.94720881,39,238891,65592,Gurdwara & Chemin De Riviere,2998
6194724.32127792,1941678.82201223,39,238891,65593,Gurdwara & Voltaire,2999
6194587.54202391,1941844.16387315,39,238890,65594,Gurdwara & Rose Terrasse,3000
6195110.55016425,1941119.40088698,39,238890,65595,Gurdwara & Aborn,3001
6194937.41796458,1940982.99761648,39,238891,65596,Aborn & Gurdwara,3002
6226496.11108066,1880873.56895106,87,239330,65599,Cochrane & De Paul,3003
6226849.31148975,1881012.33343731,87,239331,65600,Cochrane & De Paul,3004
6191295.56665249,1915456.4636959,42,238911,65602,Silicon Valley & Eden Park,3005
6185883.44165,1918744.83507189,42,238910,65603,Silver Creek Valley & Silver Creek Valley,3006
6186138.082873,1918636.45110232,42,238911,65604,Silver Creek Valley & Silver Creek Valley,3007
6162865.66550717,1961795.17777681,"61, 70",239051,65607,Berryessa & Lundy,3008
6124787.17965642,1971205.91059573,"255, 255, 55, 55",238800,65608,Meadowlake & Lakebird,3009
6173413.37997599,1897436.6237514,83,239271,65611,McKean & Almaden,3010
6191470.09812757,1915554.22826415,42,238910,65612,Silicon Valley & Eden Park,3011
6187581.79980183,1919168.97759631,42,238911,65613,Silver Creek Valley & Fontanoso,3012
6090561.541743,1979052.38210748,0,238861,65617,Meadow & Ramona,3013
6089257.63096499,1981804.40088165,288,238850,65618,Loma Verde & Waverley,3014
6089277.56268366,1981798.22766565,288,238851,65621,Loma Verde & Waverley,3015
6092939.22235508,1981092.79994264,0,238861,65622,Meadow & Middlefield,3016
6092104.99436475,1980564.96996157,0,238861,65623,Meadow & Cowper,3017
6092854.41346958,1980991.57015823,0,238860,65624,Meadow & Middlefield,3018
6093636.64156391,1981537.0697234,0,238861,65625,Meadow & Ross,3019
6094679.36684066,1982202.29116198,0,238861,65626,Meadow & Louis,3020
6116782.17499717,1966630.89054631,21,238741,65629,Mathilda & Indio,3021
6143481.80466866,1921547.43412548,37,238881,65630,Camden & Paseo Del Oro,3022
6144187.83344033,1921012.59562823,37,238880,65631,Camden & Esther,3023
6148725.05139999,1921167.36401948,37,238880,65632,Hillsdale & Camden,3024
6252747.95982358,1828393.72115506,84,239290,65633,Valley Health Center,3025
6088851.77055624,1957524.92122547,"40, 40, 52, 52",238900,65634,Foothill College Loop at Transit Center,3026
6093686.63785499,1981522.73477831,0,238860,65635,Meadow & Ross,3027
6094802.41252632,1982264.63290082,288,238851,65636,Meadow & Louis,3028
6112579.77887441,1943596.99632548,"23, 23",238760,65637,De Anza College Transit Center,3029
6122384.96595691,1964506.35706572,822,239200,65638,Wolfe & Arques,3030
6123800.35846733,1965529.00429864,822,239200,65639,Deguigne & Stewart,3031
6132374.69039999,1975342.29897648,823,239210,65640,Old Mountain View-Alviso & Great America,3032
6143527.80392049,1972213.3521504,"203, 828",238730,65641,1st & River Oaks,3033
6142708.74355075,1973430.20273507,828,239260,65642,1st & Rio Robles,3034
6148647.59781475,1976223.71486457,831,239281,65644,Murphy Ranch & McCarthy,3035
6148316.69329283,1978720.60586815,831,239280,65645,Technology & McCarthy,3036
6148519.09872791,1978737.92013797,831,239281,65646,Technology & McCarthy,3037
6147190.86680433,1977971.22383673,831,239280,65647,Murphy Ranch & Technology,3038
6147192.29757574,1978084.08778423,831,239281,65648,Murphy Ranch & Technology,3039
6165880.44064558,1935674.91046365,"66, 68",239081,65649,Monterey & Curtner (FS),3040
6142790.25126174,1973497.77051331,828,239261,65650,1st & Rio Robles,3041
6125681.25759266,1965018.82487281,822,239200,65651,Santa Trinita & Arques,3042
6155609.9647955,1965939.47460631,66,239080,65652,Old Oakland & McKay,3043
6182063.539841,1912710.15389982,"27, 68",238830,65656,Cottle & Palmia,3044
6193683.47034125,1930899.1473774,39,238891,65657,The Villages & San Felipe,3045
6180430.80360517,1920294.65054181,42,238911,65658,Roeder & Vera,3046
6254376.87585708,1826635.18989523,84,239290,65659,Camino Arroyo & Renz,3047
6253902.45915499,1827243.15947981,84,239290,65660,Camino Arroyo & Lindsteadt,3048
6252707.23647983,1828459.36045948,84,239291,65661,Arroyo Circle & Valley Health Center,3049
6254850.53140584,1824839.08981289,"84, 84",239290,65662,Camino Arroyo & Gilroy Crossing,3050
6251355.47146682,1831642.9521894,84,239291,65663,Arroyo Circle & Camino Arroyo,3051
6253364.23450966,1827965.4654499,84,239291,65675,Camino Arroyo & 6th,3052
6127181.38254516,1922556.06268564,37,238880,65687,Quito & Ravenwood,3053
6253454.574224,1828000.8590799,84,239290,65689,Camino Arroyo & Gilman,3054
6150496.03932783,1937558.37979381,"25, 0",238790,65695,Meridian & Curci,3055
6150608.42853874,1937739.11860557,"25, 0",238791,65696,Meridian & Curci,3056
6125980.40430409,1972876.42169039,200,238701,65697,Tasman & Vienna,3057
6139623.82124291,1977103.76166089,831,239281,65700,Vista Montana & 1st,3058
6140092.36689375,1977668.20311731,831,239281,65701,Headquarters & Rose Orchard,3059
6140849.40737441,1978314.48627356,831,239281,65702,Holger & Zanker,3060
6143345.19208099,1978203.12199497,831,239281,65703,Holger & Zanker,3061
6154207.91904317,1953522.35147473,"203, 61",238730,65706,1st & Mission,3062
6179623.52733257,1945380.92910931,"22, 26",238750,65707,Tully & Capitol,3063
6230685.43931617,1880172.06871365,87,239330,65708,Elm & Half,3064
6160226.04119325,1951614.33002831,"0, 0",239060,65718,Julian & 13th,3065
6160767.54699999,1951922.78413582,"0, 0",239060,65719,Julian & 15th,3066
6161293.50756225,1952222.73826031,"0, 0",239060,65720,Julian & 17th,3067
6155005.69402242,1932065.60829906,256,238810,65723,Dry Creek & Cottle,3068
6120641.71747491,1961659.5976674,21,238740,65724,Evelyn & Holly Terrace,3069
6120604.80580333,1961749.04926014,"21, 822, 822",238741,65725,Evelyn & Holly Terrace,3070
6120238.68055134,1963095.43501881,"822, 822",239200,65726,Kifer & Hendy,3071
6191776.21464133,1937691.38379289,39,238891,65732,Ruby & Beckley,3072
6191400.77182266,1938892.67863439,39,238891,65733,Ruby & Cortana,3073
6190425.43322216,1936452.41120523,39,238890,65734,Delta & Middle Park,3074
6191407.22817458,1936673.54101232,39,238891,65735,Delta & Oldfield,3075
6191783.29828858,1936671.70440181,39,238890,65736,Delta & Christian,3076
6191791.1719605,1937935.88035114,39,238890,65737,Ruby & Capelaw,3077
6191465.23593257,1938842.27912889,39,238890,65738,Ruby & Cortana,3078
6140837.77846067,1943422.75290756,"23, 523",238760,65740,Stevens Creek & Santana Row / Valley Fair,3079
6141126.594156,1943538.09191573,"23, 523",238761,65741,Stevens Creek & Valley Fair / Santana Row,3080
6132208.83312017,1977915.82237273,"823, 823",239210,65750,America Center Terminal,3081
6131998.20657292,1975303.82201931,823,239211,65751,Old Mountain View-Alviso & Great America,3082
6147852.61449657,1977158.92198364,831,239280,65752,Murphy Ranch & Sandisk,3083
6147792.75109924,1977309.49812606,831,239281,65753,Murphy Ranch & Sandisk,3084
6147340.90029691,1978286.83672257,831,239280,65754,Technology & Murphy Ranch,3085
6148491.76446499,1976252.30240582,831,239280,65755,Murphy Ranch & McCarthy,3086
6152114.65912208,1957214.90576939,203,238730,65759,1st & Gish,3087
6186414.60922283,1911199.87312773,"42, 42",238910,65760,Santa Teresa Station,3088
6143885.26810057,1954407.24373381,"53, 53",238980,65764,Santa Clara Transit Center,3089
6180651.893058,1936544.5140394,42,238910,65766,Silver Creek & Capitol,3090
6182541.97261116,1934496.42299123,42,238911,65767,Silver Creek & Yerba Buena,3091
6173817.0897985,1928513.81848665,42,238911,65768,Seven Trees & El Cajon,3092
6174140.10752517,1927290.80715315,42,238910,65770,Seven Trees & San Mateo,3093
6180492.87467524,1921838.82035373,42,238910,65771,Roeder & Grey Ghost,3094
6180668.86644925,1923288.90538006,42,238910,65772,Branham & Rahway,3095
6179141.47022583,1923195.98004098,42,238910,65773,Branham & Eberly,3096
6177458.87057266,1923138.83087707,42,238910,65774,Branham & Houndshaven,3097
6116812.03615791,1961120.76672406,55,238990,65777,Sunnyvale & Olive,3098
6116788.96041666,1961238.03715882,55,238991,65778,Sunnyvale & Olive,3099
6192442.27564517,1932909.23718923,39,238891,65780,San Felipe & George Blauer,3100
6132584.90782733,1976183.07977523,"59, 823",239030,65781,Great America & Great America Way,3101
6130519.20526583,1974101.87757282,823,239211,65782,Patrick Henry Drive (5201),3102
6121897.3983625,1963341.66976257,822,239201,65784,Wolfe & Central,3103
6141866.47915916,1953546.89637315,"53, 60",238981,65788,Benton & Lafayette,3104
6182811.12463191,1917793.30515081,68,239091,65797,Endicott & Cottle,3105
6180523.24108434,1944283.5398999,"26, 26",238820,65802,Eastridge Transit Center (Bay 14),3106
6180491.90781367,1944330.22451781,"31, 31",238870,65803,Eastridge Transit Center (Bay 13),3107
6180402.15274383,1944441.08781314,"71, 71",239160,65805,Eastridge Transit Center (Bay 11),3108
6180611.07391392,1944242.98256631,"39, 39",238890,65806,Eastridge Transit Center (Bay 10),3109
6180570.36041266,1944305.09235023,70,239100,65807,Eastridge Transit Center (Bay 9),3110
6180500.21685216,1944404.39234848,"77, 77",239190,65809,Eastridge Transit Center (Bay 7),3111
6180454.63787508,1944472.03263314,"22, 522",238751,65810,Eastridge Transit Center (Bay 6),3112
6180485.43013632,1944511.29239714,"103, 103, 70",238660,65811,Eastridge Transit Center (Bay 1),3113
6180650.18013491,1944273.75087748,"22, 22, 522, 522",238750,65812,Eastridge Transit Center (Bay 5),3114
6158904.9070245,1966697.76967764,"60, 77",239040,65815,Lundy & Hostetter,3115
6162599.70409682,1940092.15950315,"568, 66, 68",239010,65822,Monterey & Cottage Grove,3116
6164718.94296858,1944110.42312014,25,238791,65823,Story & Senter,3117
6166046.57942091,1944820.09853806,25,238791,65824,Story & Remillard,3118
6118567.83940484,1949064.51688647,53,238981,65837,Homestead & Blainey,3119
6158930.34693424,1948887.84105873,"0, 0",239060,65840,6th & Santa Clara,3120
6144037.09817749,1954318.24522415,60,239041,65843,Santa Clara Transit Center,3121
6174468.83029291,1955571.80866189,"203, 522",238730,65846,Capitol & Nuesta Castillo,3122
6174545.51386657,1955690.51938248,522,238961,65847,Capitol & Wilbur (Alum Rock Stn),3123
6157575.71742566,1948005.21716781,"22, 22, 0, 0",238751,65849,Santa Clara & 2nd,3124
6157671.70509458,1947988.13321248,"500, 522, 523",238930,65850,Santa Clara & 2nd,3125
6167823.32193041,1953857.80979331,522,238960,65856,Alum Rock & King,3126
6167491.05323799,1953696.9383959,522,238961,65857,Alum Rock & King,3127
6171354.06880592,1955882.5186704,522,238960,65858,Alum Rock & Jackson,3128
6171040.61766116,1955733.35131781,522,238961,65859,Alum Rock & Jackson,3129
6130562.78982434,1972802.26074947,"0, 0, 0, 0, 0",239510,65866,PATRICK HENRY POCKET TRACK,3130
6150544.902091,1959913.96894081,"203, 60",238730,65867,1ST & METRO,3131
6162145.40316816,1960124.86484449,77,239190,65868,BERRYESSA BART - 8,3132
6162161.35195516,1960063.09036173,"70, 70",239100,65869,BERRYESSA BART - 7,3133
6162173.86242883,1960004.64362822,61,239050,65870,BERRYESSA BART - 6,3134
6162186.36732508,1959945.83272223,61,239051,65871,BERRYESSA BART - 5,3135
6162202.31644017,1959884.05823947,77,239191,65872,BERRYESSA BART - 4,3136
6162218.35643433,1959828.47272073,"70, 70",239101,65873,BERRYESSA BART - 3,3137
6162121.49639183,1960060.39876606,"500, 500",238930,65874,BERRYESSA BART - 2,3138
6162162.40674308,1959877.72590306,500,238931,65875,BERRYESSA BART - 1,3139
6157498.85275,1974959.96640781,"104, 104",238670,65876,MILPITAS BART - 4,3140
6157519.60664549,1974910.1341584,"20, 20, 203",238690,65877,MILPITAS BART - 3,3141
6157545.18402216,1974852.58276431,"47, 66, 66, 70, 71",238920,65878,MILPITAS BART - 2,3142
6157446.64255258,1974945.44872031,"77, 77",239190,65880,MILPITAS BART - 8,3143
6157506.77563441,1974809.09236573,"60, 60",239040,65882,MILPITAS BART - 6,3144
6157380.50817041,1974873.60339156,"70, 70",239100,65884,MILPITAS BART - 12,3145
6157435.73673449,1974739.50490648,"71, 71",239160,65886,MILPITAS BART - 10,3146
6157339.83174258,1974794.82500581,47,238921,65889,MILPITAS BART - 15,3147
6157367.94684383,1974732.13779522,"66, 66",239081,65890,MILPITAS BART - 14,3148
6157400.50780232,1974655.91124165,66,239080,65891,MILPITAS BART - 13,3149
6157762.03890342,1954521.35275756,66,239080,65892,11th & Taylor,3150
6164661.20358275,1905880.41460656,83,239270,65893,Camden & Almaden,3151
6132473.66231491,1949156.55869715,53,238981,65895,Homestead & Kiely,3152
6248011.11824742,1830595.6767249,85,239301,65897,Howson & Monterey,3153
6163227.60966517,1914063.93432873,0,239061,65898,Winfield & Coleman,3154
6142220.05522366,1953061.85994165,"21, 59",238740,65899,Lafayette & Franklin,3155
6116335.84911816,1959764.08013298,"523, 55, 55",238970,65901,Sunnyvale-Saratoga & El Camino,3156
6116423.22131875,1959757.18710214,"523, 55, 55",238971,65902,Sunnyvale-Saratoga & El Camino,3157
6143535.01322366,1949076.05623348,59,239030,65903,WASHINGTON & NEWHALL,3158
6143595.02425849,1948780.90360856,59,239031,65904,WASHINGTON & NEWHALL,3159
6159056.16229941,1938604.03091773,"25, 25",238790,65906,Tamien Station,3160
6140061.03231074,1943836.79604273,"59, 60",239030,65907,WINCHESTER & STEVENS CREEK,3161
6133555.12340657,1980924.67560698,59,239031,65908,1ST & LIBERTY,3162
6244554.80626242,1832805.77958815,85,239300,65910,MANTELLI & WREN,3163
6102408.87467559,1970006.01896665,"21, 40, 51",238741,65912,Villa & Franklin,3164
6103260.61805083,1973237.00463064,40,238900,65913,SHORELINE & SUTTER CREEK,3165
6116040.39990592,1942256.09808865,51,238941,65914,DE ANZA & RODRIGUES,3166
6115141.11627141,1968760.05426697,21,238740,65916,MAUDE & MARY,3167
6114820.94860466,1968991.09055032,21,238741,65917,MAUDE & MARY,3168
6116367.15647024,1968240.32433531,21,238740,65918,MAUDE & PASTORIA,3169
6115905.08882482,1968518.82738723,21,238741,65919,MAUDE & PASTORIA,3170
6116403.50186999,1956972.83374698,55,238990,65920,SUNNYVALE-SARATOGA & REMINGTON,3171
6116778.23077933,1968147.65358889,21,238741,65922,MAUDE & MATHILDA,3172
6118335.40220566,1974083.76540431,523,238970,65923,Mathilda & Innovation,3173
6124951.26955134,1970135.58104348,"255, 255, 55, 55",238800,65925,Lakehaven & Meadowlake,3174
6126516.74082983,1932302.20723531,56,239001,65926,Prospect & Lawrence,3175
6132515.30986941,1973706.86359906,59,239030,65927,GREAT AMERICA & BUNKER HILL,3176
6132402.91672149,1973745.41765581,59,239031,65928,GREAT AMERICA & BUNKER HILL,3177
6133067.23855558,1976892.8447599,59,239031,65930,GREAT AMERICA WY & SANTA CLARA GTWY,3178
6134807.28067917,1967693.25456332,20,238690,65931,AGNEW & MISSION COLLEGE,3179
6134646.89517316,1967545.37953098,"20, 59, 827",238691,65932,MISSION COLLEGE & AGNEW,3180
6136205.64172758,1968708.7941989,20,238691,65933,AGNEW & LAKESHORE,3181
6136196.06136617,1968616.45022348,20,238690,65934,AGNEW & LAKESHORE,3182
6137159.92065892,1969200.77090523,20,238691,65935,AGNEW & CHEENY,3183
6136938.05758558,1969003.22602473,20,238690,65936,AGNEW & FILLMORE,3184
6142852.51950991,1950656.02748299,59,239030,65938,WASHINGTON & POPLAR,3185
6142686.42371349,1951971.69906422,59,239030,65939,LAFAYETTE & MARKET,3186
6142711.75076258,1951766.29429132,59,239031,65940,LAFAYETTE & MARKET,3187
6142815.52220859,1950556.82098848,59,239031,65941,WASHINGTON & POPLAR,3188
6145230.90779775,1945272.75445689,59,239030,65942,BASCOM & NAGLEE,3189
6144711.83075191,1946353.47900148,59,239030,65943,BASCOM & HEDDING,3190
6144524.62804233,1946603.96832989,59,239031,65944,BASCOM & HEDDING,3191
6145875.55873941,1968141.85570022,20,238690,65945,PLUMERIA & 1ST,3192
6147820.34520416,1970136.47178973,20,238691,65946,PLUMERIA & MONTAGUE,3193
6146863.57152717,1969046.59732907,20,238691,65948,Plumeria & Zanker,3194
6146912.32930367,1969005.06886882,20,238690,65949,Plumeria & Zanker,3195
6150083.01521949,1958642.0761434,60,239040,65952,SKYPORT & TECHNOLOGY,3196
6149607.297667,1961293.70797923,60,239041,65953,1ST & BROKAW,3197
6149769.10114916,1961634.28210123,60,239040,65954,BROKAW & 1ST,3198
6158647.25760542,1952917.27689748,66,239080,65957,11th & Empire,3199
6158119.84363399,1950404.12969281,"0, 0",239060,65958,JULIAN & 6TH,3200
6160855.912965,1906726.31416148,83,239271,65962,MCABEE & BERWICKSHIRE,3201
6160939.83897825,1907443.16705848,83,239270,65963,MCABEE & PERALTA,3202
6160858.55862899,1907460.38487181,83,239271,65964,MCABEE & PERALTA,3203
6160912.18549025,1909047.25440148,83,239270,65965,MCABEE & REDMOND,3204
6160837.22336984,1909058.18909089,83,239271,65966,MCABEE & REDMOND,3205
6160996.28637192,1910211.99977539,83,239270,65967,MCABEE & THORNTREE,3206
6161056.08940192,1910437.61645015,83,239271,65968,McAbee & Rhinecastle,3207
6160451.21331508,1949811.41171815,66,239080,65969,11TH & SANTA CLARA,3208
6160106.82719283,1949584.53421915,66,239081,65970,10TH & SANTA CLARA,3209
6159359.63413341,1951118.78639998,"0, 0",239060,65971,JULIAN & 10TH,3210
6159305.95248225,1951007.7882624,66,239081,65973,10TH & JULIAN,3211
6159568.18883441,1951361.86366972,66,239080,65974,11th & Julian,3212
6161577.95581225,1911237.97771031,83,239270,65976,MCABEE & ALMADEN,3213
6161674.919201,1911377.47644706,83,239271,65977,MCABEE & ALMADEN,3214
6173612.27393517,1926453.52109806,"73, 73",239180,65980,SENTER & MONTEREY,3215
6176842.21990308,1948485.82053731,70,239100,65983,OCALA & BERONA,3216
6244331.84968732,1829094.25682747,85,239301,65996,WREN & 1ST,3217
6249135.99362233,1831832.83698022,85,239300,65997,LEAVESLEY & MURRAY,3218
6249326.22782192,1832025.46979706,85,239301,65998,LEAVESLEY & MURRAY,3219
6150710.01462166,1943405.86120906,"23, 523",238761,66001,San Carlos & Meridian,3220
6113410.59118916,1943487.15993097,"55, 55",238990,66008,Stelling & Stevens Creek,3221
6148161.17227842,1958273.94794264,60,239040,66019,San Jose Airport Terminal B,3222
6133146.86044358,1961819.06158732,"827, 827",239250,66022,Walsh & Bowers,3223
6141935.32383774,1974588.11052422,828,239260,66024,Tasman & 1st,3224
6224213.92798099,1871371.69261365,"68, 87",239091,66025,Main & Hale,3225
6143691.13955183,1939440.16605648,"25, 25",238790,66033,Clove & Ginger,3226
